  406	  0.27	  0.49	12.964	  2.32	 81.48	77.710	 0.038	0	  0	  0	  0	  1	0.293	0.666	6.921	                        
  407	  0.10	  0.10	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  408	  0.55	  0.63	14.572	  0.77	 12.73	33.593	 0.021	0	  0	  1	  0	  0	0.119	0.119	2.610	                        
  409	  0.59	  0.71	23.228	  4.65	 20.69	271.393	 0.192	0	  0	  0	  1	  0	0.557	0.676	6.298	                        
  410	  0.26	  0.47	14.946	  3.10	 80.77	115.367	 0.055	0	  0	  0	  0	  1	0.277	0.953	2.208	                        
  413	  0.39	  0.70	18.231	  0.00	 76.92	 0.000	 0.000	0	  0	  0	  0	  1	0.408	0.408	1.539	                        
  414	  0.27	  0.53	17.720	  2.32	 96.30	112.445	 0.060	0	  0	  0	  0	  1	0.298	0.706	2.703	                        
  415	  0.50	  0.51	17.637	  0.00	  2.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  416	  0.42	  0.81	13.016	  5.42	 90.48	129.369	 0.104	0	  0	  0	  1	  1	0.167	0.166	1.908	                        
  417	  0.42	  0.89	17.473	  0.00	 -1.00	 0.000	 0.000	0	  0	  1	  0	  1	0.316	0.300	0.044	                        
  418	  0.46	  0.48	18.743	  3.88	  4.35	181.000	 0.088	0	  0	  0	  0	  0	0.000	0.000	1.044	                        
  419	  0.43	  0.46	14.538	  2.32	  6.98	89.207	 0.041	0	  0	  1	  0	  0	0.348	0.348	1.773	                        
  420	  0.73	  0.76	15.443	  3.10	  4.17	120.205	 0.091	0	  0	  1	  0	  0	0.511	0.858	0.061	                        
  421	  0.18	  0.26	13.644	  0.00	 44.44	 0.000	 0.000	0	  0	  0	  1	  0	0.114	0.973	0.743	                        
  422	  0.72	  0.78	18.727	  0.77	  8.45	43.709	 0.034	0	  0	  1	  0	  0	0.649	0.649	2.455	                        
  424	  0.82	  0.94	20.617	  1.55	 14.81	92.848	 0.087	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  426	  0.68	  0.78	21.011	  1.55	 14.93	94.765	 0.074	0	  0	  1	  1	  0	0.499	0.878	8.673	                        
  427	  0.23	  0.25	11.678	  0.77	  8.70	26.546	 0.007	0	  0	  1	  0	  0	0.138	1.016	0.019	                        
  428	  0.93	  0.97	18.227	  1.55	  4.35	81.209	 0.079	0	  0	  1	  0	  0	0.791	1.807	0.020	                        
  429	  0.14	  0.14	 0.000	  0.00	 -1.00	 0.000	 0.000	0	  0	  0	  0	  0	0.000	0.000	0.000	                        
  430	  0.58	  0.62	15.468	  5.42	  7.02	171.164	 0.105	0	  0	  0	  0	  0	0.000	0.000	0.027	                        
  431	  0.46	  0.53	14.953	  0.00	 15.22	 0.000	 0.000	0	  0	  2	  0	  0	0.580	0.580	0.000	                        
  432	  0.82	  0.87	17.133	  0.77	  6.17	39.828	 0.035	0	  0	  1	  0	  0	0.457	1.037	0.080	                        
